Time,Utilization
488640,0
488700,0
488760,0
488820,0
488880,0
488940,0
489000,0
489060,0
489120,0
489180,0
489240,0
489300,0
489360,0
489420,0
489480,0
489540,0
489600,0
489660,0
489720,0
489780,0
489840,0
489900,0
489960,0
490020,0
490080,0
490140,0
490200,0
490260,0
490320,0
490380,0
490440,0
490500,0
490560,0
490620,0
490680,0
490740,0
490800,0
490860,0
490920,0
490980,0
491040,0
491100,0
491160,0
491220,0
491280,0
491340,0
491400,0
491460,0
491520,0
491580,0
491640,0
491700,0
491760,0
491820,0
491880,0
491940,0
492000,0
492060,0
492120,0
492180,0
492240,0
492300,0
492360,0
492420,0
492480,0
492540,0
492600,0
492660,0
492720,0
492780,0
492840,0
492900,0
492960,0
493020,0
493080,0
493140,0
493200,0
493260,0
493320,0
493380,0
493440,0
493500,0
493560,0
493620,0
493680,0
493740,0
493800,0
493860,0
493920,0
493980,0
494040,0
494100,0
494160,0
494220,0
494280,0
494340,0
494400,0
494460,0
494520,0
494580,0
494640,0
494700,0
494760,0
494820,0
494880,0
494940,0
495000,0
495060,0
495120,0
495180,0
495240,0
495300,0
495360,0
495420,0
495480,0
495540,0
495600,0
495660,0
495720,0
495780,0
495840,0
495900,0
495960,0
496020,0
496080,0
496140,0
496200,0
496260,0
496320,0
496380,0
496440,0
496500,0
496560,0
496620,0
496680,0
496740,0
496800,0
496860,0
496920,0
496980,0
497040,0
497100,0
497160,0
497220,0
497280,0
497340,0
497400,0
497460,0
497520,0
497580,0
497640,0
497700,0
497760,0
497820,0
497880,0
497940,0
498000,0
498060,0
498120,0
498180,0
498240,0
498300,0
498360,0
498420,0
498480,0
498540,0
498600,0
498660,0
498720,0
498780,0
498840,0
498900,0
498960,0
499020,0
499080,0
499140,0
499200,0
499260,0
499320,0
499380,0
499440,0
499500,0
499560,0
499620,0
499680,0
499740,0
499800,0
499860,0
499920,0
499980,0
500040,0
500100,0
500160,0
500220,0
500280,0
500340,0
500400,0
500460,0
500520,0
500580,0
500640,0
500700,0
500760,0
500820,0
500880,0
500940,0
501000,0
501060,0
501120,0
501180,0
501240,0
501300,0
501360,0
501420,0
501480,0
501540,0
501600,0
501660,0
501720,0
501780,0
501840,0
501900,0
501960,0
502020,0
502080,0
502140,0
502200,0
502260,0
502320,0
502380,0
502440,0
502500,0
502560,0
502620,0
502680,0
502740,0
502800,0
502860,0
502920,0
502980,0
503040,0
503100,0
503160,0
503220,0
503280,0
503340,0
503400,0
503460,0
503520,0
503580,0
503640,0
503700,0
503760,0
503820,0
503880,0
503940,0
504000,0
504060,0
504120,0
504180,0
504240,0
504300,0
504360,0
504420,0
504480,0
504540,0
504600,0
504660,0
504720,0
504780,0
504840,0
504900,0
504960,0
505020,0
505080,0
505140,0
505200,0
505260,0
505320,0
505380,0
505440,0
505500,0
505560,0
505620,0
505680,0
505740,0
505800,0
505860,0
505920,0
505980,0
506040,0
506100,0
506160,0
506220,0
506280,0
506340,0
506400,0
506460,0
506520,0
506580,0
506640,0
506700,0
506760,0
506820,0
506880,0
506940,0
507000,0
507060,0
507120,0
507180,0
507240,0
507300,0
507360,0
507420,0
507480,0
507540,0
507600,0
507660,0
507720,0
507780,0
507840,0
507900,0
507960,0
508020,0
508080,0
508140,0
508200,0
508260,0
508320,0
508380,0
508440,0
508500,0
508560,0
508620,0
508680,0
508740,0
508800,0
508860,0
508920,0
508980,0
509040,0
509100,0
509160,0
509220,0
509280,0
509340,0
509400,0
509460,0
509520,0
509580,0
509640,0
509700,0
509760,0
509820,0
509880,0
509940,0
510000,0
510060,0
510120,0
510180,0
510240,0
510300,0
510360,0
510420,0
510480,0
510540,0
510600,0
510660,0
510720,0
510780,0
510840,0
510900,0
510960,0
511020,0
511080,0
511140,0
511200,0
511260,0
511320,0
511380,0
511440,0
511500,0
511560,0
511620,0
511680,0
511740,0
511800,0
511860,0
511920,0
511980,0
512040,0
512100,0
512160,0
512220,0
512280,0
512340,0
512400,0
512460,0
512520,0
512580,0
512640,0
512700,0
512760,0
512820,0
512880,0
512940,0
513000,0
513060,0
513120,0
513180,0
513240,0
513300,0
513360,0
513420,0
513480,0
513540,0
513600,0
513660,0
513720,0
513780,0
513840,0
513900,0
513960,0
514020,0
514080,0
514140,0
514200,0
514260,0
514320,0
514380,0
514440,0
514500,0
514560,0
514620,0
514680,0
514740,0
514800,0
514860,0
514920,0
514980,0
515040,0
515100,0
515160,0
515220,0
515280,0
515340,0
515400,0
515460,0
515520,0
515580,0
515640,0
515700,0
515760,0
515820,0
515880,0
515940,0
516000,0
516060,0
516120,0
516180,0
516240,0
516300,0
516360,0
516420,0
516480,0
516540,0
516600,0
516660,0
516720,0
516780,0
516840,0
516900,0
516960,0
517020,0
517080,0
517140,0
517200,0
517260,0
517320,0
517380,0
517440,0
517500,0
517560,0
517620,0
517680,0
517740,0
517800,0
517860,0
517920,0
517980,0
518040,0
518100,0
518160,0
518220,0
518280,0
518340,0
518400,0
518460,0
518520,0
518580,0
518640,0
518700,0
518760,0
518820,0
518880,0
518940,0
519000,0
519060,0
519120,0
519180,0
519240,0
519300,0
519360,0
519420,0
519480,0
519540,0
519600,0
519660,0
519720,0
519780,0
519840,0
519900,0
519960,0
520020,0
520080,0
520140,0
520200,0
520260,0
520320,0
520380,0
520440,0
520500,0
520560,0
520620,0
520680,0
520740,0
520800,0
520860,0
520920,0
520980,0
521040,0
521100,0
521160,0
521220,0
521280,0
521340,0
521400,0
521460,0
521520,0
521580,0
521640,0
521700,0
521760,0
521820,0
521880,0
521940,0
522000,0
522060,0
522120,0
522180,0
522240,0
522300,0
522360,0
522420,0
522480,0
522540,0
522600,0
522660,0
522720,0
522780,0
522840,0
522900,0
522960,0
523020,0
523080,0
523140,0
523200,0
523260,0
523320,0
523380,0
523440,0
523500,0
523560,0
523620,0
523680,0
523740,0
523800,0
523860,0
523920,0
523980,0
524040,0
524100,0
524160,0
524220,0
524280,0
524340,0
524400,0
524460,0
524520,0
524580,0
524640,0
524700,0
524760,0
524820,0
524880,0
524940,0
525000,0
525060,0
525120,0
525180,0
525240,0
525300,0
525360,0
525420,0
525480,0
525540,0
525600,0
525660,0
525720,0
525780,0
525840,0
525900,0
525960,0
526020,0
526080,0
526140,0
526200,0
526260,0
526320,0
526380,0
526440,0
526500,0
526560,0
526620,0
526680,0
526740,0
526800,0
526860,0
526920,0
526980,0
527040,0
527100,0
527160,0
527220,0
527280,0
527340,0
527400,0
527460,0
527520,0
527580,0
527640,0
527700,0
527760,0
527820,0
527880,0
527940,0
528000,0
528060,0
528120,0
528180,0
528240,0
528300,0
528360,0
528420,0
528480,0
528540,0
528600,0
528660,0
528720,0
528780,0
528840,0
528900,0
528960,0
529020,0
529080,0
529140,0
529200,0
529260,0
529320,0
529380,0
529440,0
529500,0
529560,0
529620,0
529680,0
529740,0
529800,0
529860,0
529920,0
529980,0
530040,0
530100,0
530160,0
530220,0
530280,0
530340,0
530400,0
530460,0
530520,0
530580,0
530640,0
530700,0
530760,0
530820,0
530880,0
530940,0
531000,0
531060,0
531120,0
531180,0
531240,0
531300,0
531360,0
531420,0
531480,0
531540,0
531600,0
531660,0
531720,0
531780,0
531840,0
531900,0
531960,0
532020,0
532080,0
532140,0
532200,0
532260,0
532320,0
532380,0
532440,0
532500,0
532560,0
532620,0
532680,0
532740,0
532800,0
532860,0
532920,0
532980,0
533040,0
533100,0
533160,0
533220,0
533280,0
533340,0
533400,0
533460,0
533520,0
533580,0
533640,0
533700,0
533760,0
533820,0
533880,0
533940,0
534000,0
534060,0
534120,0
534180,0
534240,0
534300,0
534360,0
534420,0
534480,0
534540,0
534600,0
534660,0
534720,0
534780,0
534840,0
534900,0
534960,0
535020,0
535080,0
535140,0
535200,0
535260,0
535320,0
535380,0
535440,0
535500,0
535560,0
535620,0
535680,0
535740,0
535800,0
535860,0
535920,0
535980,0
536040,0
536100,0
536160,0
536220,0
536280,0
536340,0
536400,0
536460,0
536520,0
536580,0
536640,0
536700,0
536760,0
536820,0
536880,0
536940,0
537000,0
537060,0
537120,0
537180,0
537240,0
537300,0
537360,0
537420,0
537480,0
537540,0
537600,0
537660,0
537720,0
537780,0
537840,0
537900,0
537960,0
538020,0
538080,0
538140,0
538200,0
538260,0
538320,0
538380,0
538440,0
538500,0
538560,0
538620,0
538680,0
538740,0
538800,0
538860,0
538920,0
538980,0
539040,0
539100,0
539160,0
539220,0
539280,0
539340,0
539400,0
539460,0
539520,0
539580,0
539640,0
539700,0
539760,0
539820,0
539880,0
539940,0
540000,0
540060,0
540120,0
540180,0
540240,0
540300,0
540360,0
540420,0
540480,0
540540,0
540600,0
540660,0
540720,0
540780,0
540840,0
540900,0
540960,0
541020,0
541080,0
541140,0
541200,0
541260,0
541320,0
541380,0
541440,0
541500,0
541560,0
541620,0
541680,0
541740,0
541800,0
541860,0
541920,0
541980,0
542040,0
542100,0
542160,0
542220,0
542280,0
542340,0
542400,0
542460,0
542520,0
542580,0
542640,0
542700,0
542760,0
542820,0
542880,0
542940,0
543000,0
543060,0
543120,0
543180,0
543240,0
543300,0
543360,0
543420,0
543480,0
543540,0
543600,0
543660,0
543720,0
543780,0
543840,0
543900,0
543960,0
544020,0
544080,0
544140,0
544200,0
544260,0
544320,0
544380,0
544440,0
544500,0
544560,0
544620,0
544680,0
544740,0
544800,0
544860,0
544920,0
544980,0
545040,0
545100,0
545160,0
545220,0
545280,0
545340,0
545400,0
545460,0
545520,0
545580,0
545640,0
545700,0
545760,0
545820,0
545880,0
545940,0
546000,0
546060,0
546120,0
546180,0
546240,0
546300,0
546360,0
546420,0
546480,0
546540,0
546600,0
546660,0
546720,0
546780,0
546840,0
546900,0
546960,0
547020,0
547080,0
547140,0
547200,0
547260,0
547320,0
547380,0
547440,0
547500,0
547560,0
547620,0
547680,0
547740,0
547800,0
547860,0
547920,0
547980,0
548040,0
548100,0
548160,0
548220,0
548280,0
548340,0
548400,0
548460,0
548520,0
548580,0
548640,0
548700,0
548760,0
548820,0
548880,0
548940,0
549000,0
549060,0
549120,0
549180,0
549240,0
549300,0
549360,0
549420,0
549480,0
549540,0
549600,0
549660,0
549720,0
549780,0
549840,0
549900,0
549960,0
550020,0
550080,0
550140,0
550200,0
550260,0
550320,0
550380,0
550440,0
550500,0
550560,0
550620,0
550680,0
550740,0
550800,0
550860,0
550920,0
550980,0
551040,0
551100,0
551160,0
551220,0
551280,0
551340,0
551400,0
551460,0
551520,0
551580,0
551640,0
551700,0
551760,0
551820,0
551880,0
551940,0
552000,0
552060,0
552120,0
552180,0
552240,0
552300,0
552360,0
552420,0
552480,0
552540,0
552600,0
552660,0
552720,0
552780,0
552840,0
552900,0
552960,0
553020,0
553080,0
553140,0
553200,0
553260,0
553320,0
553380,0
553440,0
553500,0
553560,0
553620,0
553680,0
553740,0
553800,0
553860,0
553920,0
553980,0
554040,0
554100,0
554160,0
554220,0
554280,0
554340,0
554400,0
554460,0
554520,0
554580,0
554640,0
554700,0
554760,0
554820,0
554880,0
554940,0
555000,0
555060,0
555120,0
555180,0
555240,0
555300,0
555360,0
555420,0
555480,0
555540,0
555600,0
555660,0
555720,0
555780,0
555840,0
555900,0
555960,0
556020,0
556080,0
556140,0
556200,0
556260,0
556320,0
556380,0
556440,0
556500,0
556560,0
556620,0
556680,0
556740,0
556800,0
556860,0
556920,0
556980,0
557040,0
557100,0
557160,0
557220,0
557280,0
557340,0
557400,0
557460,0
557520,0
557580,0
557640,0
557700,0
557760,0
557820,0
557880,0
557940,0
558000,0
558060,0
558120,0
558180,0
558240,0
558300,0
558360,0
558420,0
558480,0
558540,0
558600,0
558660,0
558720,0
558780,0
558840,0
558900,0
558960,0
559020,0
559080,0
559140,0
559200,0
559260,0
559320,0
559380,0
559440,0
559500,0
559560,0
559620,0
559680,0
559740,0
559800,0
559860,0
559920,0
559980,0
560040,0
560100,0
560160,0
560220,0
560280,0
560340,0
560400,0
560460,0
560520,0
560580,0
560640,0
560700,0
560760,0
560820,0
560880,0
560940,0
561000,0
561060,0
561120,0
561180,0
561240,0
561300,0
561360,0
561420,0
561480,0
561540,0
561600,0
561660,0
561720,0
561780,0
561840,0
561900,0
561960,0
562020,0
562080,0
562140,0
562200,0
562260,0
562320,0
562380,0
562440,0
562500,0
562560,0
562620,0
562680,0
562740,0
562800,0
562860,0
562920,0
562980,0
563040,0
563100,0
563160,0
563220,0
563280,0
563340,0
563400,0
563460,0
563520,0
563580,0
563640,0
563700,0
563760,0
563820,0
563880,0
563940,0
564000,0
564060,0
564120,0
564180,0
564240,0
564300,0
564360,0
564420,0
564480,0
564540,0
564600,0
564660,0
564720,0
564780,0
564840,0
564900,0
564960,0
565020,0
565080,0
565140,0
565200,0
565260,0
565320,0
565380,0
565440,0
565500,0
565560,0
565620,0
565680,0
565740,0
565800,0
565860,0
565920,0
565980,0
566040,0
566100,0
566160,0
566220,0
566280,0
566340,0
566400,0
566460,0
566520,0
566580,0
566640,0
566700,0
566760,0
566820,0
566880,0
566940,0
567000,0
567060,0
567120,0
567180,0
567240,0
567300,0
567360,0
567420,0
567480,0
567540,0
567600,0
567660,0
567720,0
567780,0
567840,0
567900,0
567960,0
568020,0
568080,0
568140,0
568200,0
568260,0
568320,0
568380,0
568440,0
568500,0
568560,0
568620,0
568680,0
568740,0
568800,0
568860,0
568920,0
568980,0
569040,0
569100,0
569160,0
569220,0
569280,0
569340,0
569400,0
569460,0
569520,0
569580,0
569640,0
569700,0
569760,0
569820,0
569880,0
569940,0
570000,0
570060,0
570120,0
570180,0
570240,0
570300,0
570360,0
570420,0
570480,0
570540,0
570600,0
570660,0
570720,0
570780,0
570840,0
570900,0
570960,0
571020,0
571080,0
571140,0
571200,0
571260,0
571320,0
571380,0
571440,0
571500,0
571560,0
571620,0
571680,0
571740,0
571800,0
571860,0
571920,0
571980,0
572040,0
572100,0
572160,0
572220,0
572280,0
572340,0
572400,0
572460,0
572520,0
572580,0
572640,0
572700,0
572760,0
572820,0
572880,0
572940,0
573000,0
573060,0
573120,0
573180,0
573240,0
573300,0
573360,0
573420,0
573480,0
573540,0
573600,0
573660,0
573720,0
573780,0
573840,0
573900,0
573960,0
574020,0
574080,0
574140,0
574200,0
574260,0
574320,0
574380,0
574440,0
574500,0
574560,0
574620,0
574680,0
574740,0
574800,0
574860,0
574920,0
574980,0
575040,0
575100,0
575160,0
575220,0
575280,0
575340,0
575400,0
575460,0
575520,0
575580,0
575640,0
575700,0
575760,0
575820,0
575880,0
575940,0
576000,0
576060,0
576120,0
576180,0
576240,0
576300,0
576360,0
576420,0
576480,0
576540,0
576600,0
576660,0
576720,0
576780,0
576840,0
576900,0
576960,0
577020,0
577080,0
577140,0
577200,0
577260,0
577320,0
577380,0
577440,0
577500,0
577560,0
577620,0
577680,0
577740,0
577800,0
577860,0
577920,0
577980,0
578040,0
578100,0
578160,0
578220,0
578280,0
578340,0
578400,0
578460,0
578520,0
578580,0
578640,0
578700,0
578760,0
578820,0
578880,0
578940,0
579000,0
579060,0
579120,0
579180,0
579240,0
579300,0
579360,0
579420,0
579480,0
579540,0
579600,0
579660,0
579720,0
579780,0
579840,0
579900,0
579960,0
580020,0
580080,0
580140,0
580200,0
580260,0
580320,0
580380,0
580440,0
580500,0
580560,0
580620,0
580680,0
580740,0
580800,0
580860,0
580920,0
580980,0
581040,0
581100,0
581160,0
581220,0
581280,0
581340,0
581400,0
581460,0
581520,0
581580,0
581640,0
581700,0
581760,0
581820,0
581880,0
581940,0
582000,0
582060,0
582120,0
582180,0
582240,0
582300,0
582360,0
582420,0
582480,0
582540,0
582600,0
582660,0
582720,0
582780,0
582840,0
582900,0
582960,0
583020,0
583080,0
583140,0
583200,0
583260,0
583320,0
583380,0
583440,0
583500,0
583560,0
583620,0
583680,0
583740,0
583800,0
583860,0
583920,0
583980,0
584040,0
584100,0
584160,0
584220,0
584280,0
584340,0
584400,0
584460,0
584520,0
584580,0
584640,0
584700,0
584760,0
584820,0
584880,0
584940,0
585000,0
585060,0
585120,0
585180,0
585240,0
585300,0
585360,0
585420,0
585480,0
585540,0
585600,0
585660,0
585720,0
585780,0
585840,0
585900,0
585960,0
586020,0
586080,0
586140,0
586200,0
586260,0
586320,0
586380,0
586440,0
586500,0
586560,0
586620,0
586680,0
586740,0
586800,0
586860,0
586920,0
586980,0
587040,0
587100,0
587160,0
587220,0
587280,0
587340,0
587400,0
587460,0
587520,0
587580,0
587640,0
587700,0
587760,0
587820,0
587880,0
587940,0
588000,0
588060,0
588120,0
588180,0
588240,0
588300,0
588360,0
588420,0
588480,0
588540,0
588600,0
588660,0
588720,0
588780,0
588840,0
588900,0
588960,0
589020,0
589080,0
589140,0
589200,0
589260,0
589320,0
589380,0
589440,0
589500,0
589560,0
589620,0
589680,0
589740,0
589800,0
589860,0
589920,0
589980,0
590040,0
590100,0
590160,0
590220,0
590280,0
590340,0
590400,0
590460,0
590520,0
590580,0
590640,0
590700,0
590760,0
590820,0
590880,0
590940,0
591000,0
591060,0
591120,0
591180,0
591240,0
591300,0
591360,0
591420,0
591480,0
591540,0
591600,0
591660,0
591720,0
591780,0
591840,0
591900,0
591960,0
592020,0
592080,0
592140,0
592200,0
592260,0
592320,0
592380,0
592440,0
592500,0
592560,0
592620,0
592680,0
592740,0
592800,0
592860,0
592920,0
592980,0
593040,0
593100,0
593160,0
593220,0
593280,0
593340,0
593400,0
593460,0
593520,0
593580,0
593640,0
593700,0
593760,0
593820,0
593880,0
593940,0
594000,0
594060,0
594120,0
594180,0
594240,0
594300,0
594360,0
594420,0
594480,0
594540,0
594600,0
594660,0
594720,0
594780,0
594840,0
594900,0
594960,0
595020,0
595080,0
595140,0
595200,0
595260,0
595320,0
595380,0
595440,0
595500,0
595560,0
595620,0
595680,0
595740,0
595800,0
595860,0
595920,0
595980,0
596040,0
596100,0
596160,0
596220,0
596280,0
596340,0
596400,0
596460,0
596520,0
596580,0
596640,0
596700,0
596760,0
596820,0
596880,0
596940,0
597000,0
597060,0
597120,0
597180,0
597240,0
597300,0
597360,0
597420,0
597480,0
597540,0
597600,0
597660,0
597720,0
597780,0
597840,0
597900,0
597960,0
598020,0
598080,0
598140,0
598200,0
598260,0
598320,0
598380,0
598440,0
598500,0
598560,0
598620,0
598680,0
598740,0
598800,0
598860,0
598920,0
598980,0
599040,0
599100,0
599160,0
599220,0
599280,0
599340,0
599400,0
599460,0
599520,0
599580,0
599640,0
599700,0
599760,0
599820,0
599880,0
599940,0
600000,0
600060,0
600120,0
600180,0
600240,0
600300,0
600360,0
600420,0
600480,0
600540,0
600600,0
600660,0
600720,0
600780,0
600840,0
600900,0
600960,0
601020,0
601080,0
601140,0
601200,0
601260,0
601320,0
601380,0
601440,0
601500,0
601560,0
601620,0
601680,0
601740,0
601800,0
601860,0
601920,0
601980,0
602040,0
602100,0
602160,0
602220,0
602280,0
602340,0
602400,0
602460,0
602520,0
602580,0
602640,0
602700,0
602760,0
602820,0
602880,0
602940,0
603000,0
603060,0
603120,0
603180,0
603240,0
603300,0
603360,0
603420,0
603480,0
603540,0
603600,0
603660,0
603720,0
603780,0
603840,0
603900,0
603960,0
604020,0
604080,0
604140,0
604200,0
604260,0
604320,0
604380,0
604440,0
604500,0
604560,0
604620,0
604680,0
604740,0
604800,0
604860,0
604920,0
604980,0
605040,0
605100,0
605160,0
605220,0
605280,0
605340,0
605400,0
605460,0
605520,0
605580,0
605640,0
605700,0
605760,0
605820,0
605880,0
605940,0
606000,0
606060,0
606120,0
606180,0
606240,0
606300,0
606360,0
606420,0
606480,0
606540,0
606600,0
606660,0
606720,0
606780,0
606840,0
606900,0
606960,0
607020,0
607080,0
607140,0
607200,0
607260,0
607320,0
607380,0
607440,0
607500,0
607560,0
607620,0
607680,0
607740,0
607800,0
607860,0
607920,0
607980,0
608040,0
608100,0
608160,0
608220,0
608280,0
608340,0
608400,0
608460,0
608520,0
608580,0
608640,0
608700,0
608760,0
608820,0
608880,0
608940,0
609000,0
609060,0
609120,0
609180,0
609240,0
609300,0
609360,0
609420,0
609480,0
609540,0
609600,0
609660,0
609720,0
609780,0
609840,0
609900,0
609960,0
610020,0
610080,0
610140,0
610200,0
610260,0
610320,0
610380,0
610440,0
610500,0
610560,0
610620,0
610680,0
610740,0
610800,0
610860,0
610920,0
610980,0
611040,0
611100,0
611160,0
611220,0
611280,0
611340,0
611400,0
611460,0
611520,0
611580,0
611640,0
611700,0
611760,0
611820,0
611880,0
611940,0
612000,0
612060,0
612120,0
612180,0
612240,0
612300,0
612360,0
612420,0
612480,0
612540,0
612600,0
612660,0
612720,0
612780,0
612840,0
612900,0
612960,0
613020,0
613080,0
613140,0
613200,0
613260,0
613320,0
613380,0
613440,0
613500,0
613560,0
613620,0
613680,0
613740,0
613800,0
613860,0
613920,0
613980,0
614040,0
614100,0
614160,0
614220,0
614280,0
614340,0
614400,0
614460,0
614520,0
614580,0
614640,0
614700,0
614760,0
614820,0
614880,0
614940,0
615000,0
615060,0
615120,0
615180,0
615240,0
615300,0
615360,0
615420,0
615480,0
615540,0
615600,0
615660,0
615720,0
615780,0
615840,0
615900,0
615960,0
616020,0
616080,0
616140,0
616200,0
616260,0
616320,0
616380,0
616440,0
616500,0
616560,0
616620,0
616680,0
616740,0
616800,0
616860,0
616920,0
616980,0
617040,0
617100,0
617160,0
617220,0
617280,0
617340,0
617400,0
617460,0
617520,0
617580,0
617640,0
617700,0
617760,0
617820,0
617880,0
617940,0
618000,0
618060,0
618120,0
618180,0
618240,0
618300,0
618360,0
618420,0
618480,0
618540,0
618600,0
618660,0
618720,0
618780,0
618840,0
618900,0
618960,0
619020,0
619080,0
619140,0
619200,0
619260,0
619320,0
619380,0
619440,0
619500,0
619560,0
619620,0
619680,0
619740,0
619800,0
619860,0
619920,0
619980,0
620040,0
620100,0
620160,0
620220,0
620280,0
620340,0
620400,0
620460,0
620520,0
620580,0
620640,0
620700,0
620760,0
620820,0
620880,0
620940,0
621000,0
621060,0
621120,0
621180,0
621240,0
621300,0
621360,0
621420,0
621480,0
621540,0
621600,0
621660,0
621720,0
621780,0
621840,0
621900,0
621960,0
622020,0
622080,0
622140,0
622200,0
622260,0
622320,0
622380,0
622440,0
622500,0
622560,0
622620,0
622680,0
622740,0
622800,0
622860,0
622920,0
622980,0
623040,0
623100,0
623160,0
623220,0
623280,0
623340,0
623400,0
623460,0
623520,0
623580,0
623640,0
623700,0
623760,0
623820,0
623880,0
623940,0
624000,0
624060,0
624120,0
624180,0
624240,0
624300,0
624360,0
624420,0
624480,0
624540,0
624600,0
624660,0
624720,0
624780,0
624840,0
624900,0
624960,0
625020,0
625080,0
625140,0
625200,0
625260,0
625320,0
625380,0
625440,0
625500,0
625560,0
625620,0
625680,0
625740,0
625800,0
625860,0
625920,0
625980,0
626040,0
626100,0
626160,0
626220,0
626280,0
626340,0
626400,0
626460,0
626520,0
626580,0
626640,0
626700,0
626760,0
626820,0
626880,0
626940,0
627000,0
627060,0
627120,0
627180,0
627240,0
627300,0
627360,0
627420,0
627480,0
627540,0
627600,0
627660,0
627720,0
627780,0
627840,0
627900,0
627960,0
628020,0
628080,0
628140,0
628200,0
628260,0
628320,0
628380,0
628440,0
628500,0
628560,0
628620,0
628680,0
628740,0
628800,0
628860,0
628920,0
628980,0
629040,0
629100,0
629160,0
629220,0
629280,0
629340,0
629400,0
629460,0
629520,0
629580,0
629640,0
629700,0
629760,0
629820,0
629880,0
629940,0
630000,0
630060,0
630120,0
630180,0
630240,0
630300,0
630360,0
630420,0
630480,0
630540,0
630600,0
630660,0
630720,0
630780,0
630840,0
630900,0
630960,0
631020,0
631080,0
631140,0
631200,0
631260,0
631320,0
631380,0
631440,0
631500,0
631560,0
631620,0
631680,0
631740,0
631800,0
631860,0
631920,0
631980,0
632040,0
632100,0
632160,0
632220,0
632280,0
632340,0
632400,0
632460,0
632520,0
632580,0
632640,0
632700,0
632760,0
632820,0
632880,0
632940,0
633000,0
633060,0
633120,0
633180,0
633240,0
633300,0
633360,0
633420,0
633480,0
633540,0
633600,0
633660,0
633720,0
633780,0
633840,0
633900,0
633960,0
634020,0
634080,0
634140,0
634200,0
634260,0
634320,0
634380,0
634440,0
634500,0
634560,0
634620,0
634680,0
634740,0
634800,0
634860,0
634920,0
634980,0
635040,0
635100,0
635160,0
635220,0
635280,0
635340,0
635400,0
635460,0
635520,0
635580,0
635640,0
635700,0
635760,0
635820,0
635880,0
635940,0
636000,0
636060,0
636120,0
636180,0
636240,0
636300,0
636360,0
636420,0
636480,0
636540,0
636600,0
636660,0
636720,0
636780,0
636840,0
636900,0
636960,0
637020,0
637080,0
637140,0
637200,0
637260,0
637320,0
637380,0
637440,0
637500,0
637560,0
637620,0
637680,0
637740,0
637800,0
637860,0
637920,0
637980,0
638040,0
638100,0
638160,0
638220,0
638280,0
638340,0
638400,0
638460,0
638520,0
638580,0
638640,0
638700,0
638760,0
638820,0
638880,0
638940,0
639000,0
639060,0
639120,0
639180,0
639240,0
639300,0
639360,0
639420,0
639480,0
639540,0
639600,0
639660,0
639720,0
639780,0
639840,0
639900,0
639960,0
640020,0
640080,0
640140,0
640200,0
640260,0
640320,0
640380,0
640440,0
640500,0
640560,0
640620,0
640680,0
640740,0
640800,0
640860,0
640920,0
640980,0
641040,0
641100,0
641160,0
641220,0
641280,0
641340,0
641400,0
641460,0
641520,0
641580,0
641640,0
641700,0
641760,0
641820,0
641880,0
641940,0
642000,0
642060,0
642120,0
642180,0
642240,0
642300,0
642360,0
642420,0
642480,0
642540,0
642600,0
642660,0
642720,0
642780,0
642840,0
642900,0
642960,0
643020,0
643080,0
643140,0
643200,0
643260,0
643320,0
643380,0
643440,0
643500,0
643560,0
643620,0
643680,0
643740,0
643800,0
643860,0
643920,0
643980,0
644040,0
644100,0
644160,0
644220,0
644280,0
644340,0
644400,0
644460,0
644520,0
644580,0
644640,0
644700,0
644760,0
644820,0
644880,0
644940,0
645000,0
645060,0
645120,0
645180,0
645240,0
645300,0
645360,0
645420,0
645480,0
645540,0
645600,0
645660,0
645720,0
645780,0
645840,0
645900,0
645960,0
646020,0
646080,0
646140,0
646200,0
646260,0
646320,0
646380,0
646440,0
646500,0
646560,0
646620,0
646680,0
646740,0
646800,0
646860,0
646920,0
646980,0
647040,0
647100,0
647160,0
647220,0
647280,0
647340,0
647400,0
647460,0
647520,0
647580,0
647640,0
647700,0
647760,0
647820,0
647880,0
647940,0
648000,0
648060,0
648120,0
648180,0
648240,0
648300,0
648360,0
648420,0
648480,0
648540,0
648600,0
648660,0
648720,0
648780,0
648840,0
648900,0
648960,0
649020,0
649080,0
649140,0
649200,0
649260,0
649320,0
649380,0
649440,0
649500,0
649560,0
649620,0
649680,0
649740,0
649800,0
649860,0
649920,0
649980,0
650040,0
650100,0
650160,0
650220,0
650280,0
650340,0
650400,0
650460,0
650520,0
650580,0
650640,0
650700,0
650760,0
650820,0
650880,0
650940,0
651000,0
651060,0
651120,0
651180,0
651240,0
651300,0
651360,0
651420,0
651480,0
651540,0
651600,0
651660,0
651720,0
651780,0
651840,0
651900,0
651960,0
652020,0
652080,0
652140,0
652200,0
652260,0
652320,0
652380,0
652440,0
652500,0
652560,0
652620,0
652680,0
652740,0
652800,0
652860,0
652920,0
652980,0
653040,0
653100,0
653160,0
653220,0
653280,0
653340,0
653400,0
653460,0
653520,0
653580,0
653640,0
653700,0
653760,0
653820,0
653880,0
653940,0
654000,0
654060,0
654120,0
654180,0
654240,0
654300,0
654360,0
654420,0
654480,0
654540,0
654600,0
654660,0
654720,0
654780,0
654840,0
654900,0
654960,0
655020,0
655080,0
655140,0
655200,0
655260,0
655320,0
655380,0
655440,0
655500,0
655560,0
655620,0
655680,0
655740,0
655800,0
655860,0
655920,0
655980,0
656040,0
656100,0
656160,0
656220,0
656280,0
656340,0
656400,0
656460,0
